_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce01bdd61baaa7449ccea7,Smores Old Fashioned,https://gorecipe.monin.com/images/1bc32f0e-a438-4b29-b2be-e403bc562831-2.png,https://monin.us/products/smores-old-fashioned,-9.22544,9.422273,5
67ce01c3d61baaa7449ccea8,Bloody Brain,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f7ac3a6d-f8dd-4f81-a51f-89c68c0abc5e-2.png,https://monin.us/products/bloody-brain,-43.945877,9.953746,3
67ce01c8d61baaa7449ccea9,Pistachio Praline Bourbon Sour (Batch),https://gorecipe.monin.com/images/e593dbc2-606f-4459-a121-6c6bb64e410d-2.png,https://monin.us/products/pistachio-praline-bourbon-sour-batch,4.294747,-40.581326,0
67ce01cdd61baaa7449cceaa,Pumpkin Toddy,https://gorecipe.monin.com/images/2093f414-a4f5-4db9-a8ce-528da2ebc381-2.png,https://monin.us/products/pumpkin-toddy,-35.840023,-36.96265,6
67ce01d2d61baaa7449cceab,Yuzu Bee Stinger,https://gorecipe.monin.com/images/bd226e69-546a-45c1-b8a5-919c41f51a60-2.png,https://monin.us/products/yuzu-bee-stinger,-19.321522,-21.172972,2
67ce01d8d61baaa7449cceac,Bring In The Clowns,https://gorecipe.monin.com/images/d082b242-eacd-4763-a562-41e0f0c7aebe-2.png,https://monin.us/products/bring-in-the-clowns,8.492853,16.115814,5
67ce01ddd61baaa7449ccead,Boozy Campfire Smores Shake,https://gorecipe.monin.com/images/d267acbe-6442-4a79-b337-f7784188d05e-2.png,https://monin.us/products/boozy-campfire-smores-shake,39.881966,-5.50529,7
67ce01e3d61baaa7449cceae,Lavender Haze Martini,https://gorecipe.monin.com/images/768f32fc-a66a-45df-8299-a7be1134ed97-2.png,https://monin.us/products/lavender-haze-martini,7.7435966,37.9633,5
67ce01e8d61baaa7449cceaf,Liquid Lunch,https://gorecipe.monin.com/images/6dd08749-8ba4-4c50-aab9-191f582b7b9f-2.png,https://monin.us/products/liquid-lunch,7.9439263,27.46927,5
67ce01edd61baaa7449cceb0,Mezcal Espresso Martini,https://gorecipe.monin.com/images/97f4adbd-fc5f-4ae1-8f95-93e2607f4340-2.png,https://monin.us/products/mezcal-espresso-martini,17.33018,36.247223,5
67ce01f1d61baaa7449cceb1,Strawberry Hibiscus Kombucha Spritz,https://gorecipe.monin.com/images/dc83b16c-a5db-4c7b-b7f5-fd38e00397ae-2.png,https://monin.us/products/strawberry-hibiscus-kombucha-spritz,-27.828081,26.185186,3
67ce01f6d61baaa7449cceb2,The Dance Of The Sugar Plum Spritz,https://gorecipe.monin.com/images/48176f9c-1cd0-4e43-8f6d-40bf6143f781-2.png,https://monin.us/products/the-dance-of-the-sugar-plum-spritz,-24.596651,28.107738,5
67ce01fbd61baaa7449cceb3,Champagne Countdown,https://monin.blob.core.windows.net/recipe/images/mrd/drink/676c70f5-343f-45a4-a81f-fbe034ad4114-1.png,https://monin.us/products/champagne-countdown,-15.989836,46.18071,5
67ce0201d61baaa7449cceb4,Frozen Peach Bellini,https://monin.blob.core.windows.net/recipe/images/mrd/drink/9dfcc738-5aae-4dc4-a62a-64a903a70446-1.png,https://monin.us/products/frozen-peach-bellini,-2.0813303,18.048574,5
67ce0207d61baaa7449cceb5,Grove And Vineyard,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e87d4d47-d65e-4aa2-b7bc-2b85b022ee63-2.png,https://monin.us/products/grove-and-vineyard,-23.204971,31.619484,3
67ce020cd61baaa7449cceb6,Barbados Berry Swizzle,https://monin.blob.core.windows.net/recipe/images/mrd/drink/a9f03ea3-3540-4e5f-ad46-625dc3f637d8-2.png,https://monin.us/products/barbados-berry-swizzle,-49.517006,7.537595,3
67ce0211d61baaa7449cceb7,Gold Pom Margarita,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f4464e9d-fc4a-4f7f-9289-3ea547da969f-1.png,https://monin.us/products/gold-pom-margarita,17.322119,-40.45445,3
67ce0216d61baaa7449cceb8,Tropical Passion Punch,https://monin.blob.core.windows.net/recipe/images/mrd/drink/2f14bb68-33e4-4467-befc-d0bbdb7f7bf6-2.png,https://monin.us/products/tropical-passion-punch,-0.713697,-0.0058317967,2
67ce021cd61baaa7449cceb9,Classic Old Fashioned,https://monin.blob.core.windows.net/recipe/images/mrd/drink/fd4c292d-6872-4079-9a60-9148758c4cc1-2.png,https://monin.us/products/classic-old-fashioned,-11.833032,11.180529,5
67ce0223d61baaa7449cceba,Sugar Cane Swizzle,https://monin.blob.core.windows.net/recipe/images/mrd/drink/d913cf84-4ea5-4eeb-9699-6f144d923218-2.png,https://monin.us/products/sugar-cane-swizzle,-23.692396,-5.9220457,0
67ce0228d61baaa7449ccebb,Snowball Old Fashioned,https://gorecipe.monin.com/images/d6406ca9-3e38-4bec-920f-f183153cc2be-2.png,https://monin.us/products/snowball-old-fashioned,-11.240311,7.424052,5
67ce022dd61baaa7449ccebc,Ube G&T,https://gorecipe.monin.com/images/b689d658-7388-4538-8552-e4e4d38bbb34-2.png,https://monin.us/products/ube-g-t,-37.544598,27.818674,3
67ce0232d61baaa7449ccebd,Kiss Me Martini,https://gorecipe.monin.com/images/53fbb506-2333-4cb0-8439-3ae8beb67e20-2.png,https://monin.us/products/kiss-me-martini,6.4110723,43.43793,5
67ce0236d61baaa7449ccebe,Strawberry Heart Coco Old Fashioned,https://gorecipe.monin.com/images/970541c4-6601-496f-b2ff-4953bbd3deac-2.png,https://monin.us/products/strawberry-heart-coco-old-fashioned,-16.692818,8.477348,5
67ce023bd61baaa7449ccebf,Bourbon Peach Tea,https://monin.blob.core.windows.net/recipe/images/mrd/drink/1d088091-587f-4db2-9ae9-64d4a8d0239e-2.png,https://monin.us/products/bourbon-peach-tea,-20.879454,-13.326214,2
67ce0240d61baaa7449ccec0,Black Sugar Martini,https://gorecipe.monin.com/images/34b98497-2eca-484a-ad1c-eba18385452c-2.png,https://monin.us/products/black-sugar-martini,18.976074,35.402153,5
67ce0245d61baaa7449ccec1,Rum It Back Punch,https://gorecipe.monin.com/images/dfb0545c-0894-4185-a8e6-50f21f2269f6-2.png,https://monin.us/products/rum-it-back-punch,-25.56305,7.185742,6
67ce024ad61baaa7449ccec2,Tropical Breeze Mai Tai,https://gorecipe.monin.com/images/dd094c92-98c9-4d16-b7a9-3cb674cb7bed-2.png,https://monin.us/products/tropical-breeze-mai-tai,-5.954392,-23.670216,2
67ce024fd61baaa7449ccec3,Blarney Old Fashioned,https://gorecipe.monin.com/images/7329fcdb-1ed1-441b-b8c8-f897ed24c572-2.png,https://monin.us/products/blarney-old-fashioned,-12.055888,5.6193514,0
67ce0254d61baaa7449ccec4,Tropical Breeze Mai Tai Batch,https://gorecipe.monin.com/images/43ebbb8b-5cb5-4d1c-99ba-bb5359aa4e00-2.png,https://monin.us/products/tropical-breeze-mai-tai-batch,-5.954392,-23.670216,2
67ce025ad61baaa7449ccec5,Autumn Peach Ginger Toddy,https://monin.blob.core.windows.net/recipe/images/mrd/drink/22e89a94-ac0c-4a88-a7ca-889f12b8a0e3-2.png,https://monin.us/products/autumn-peach-ginger-toddy,-35.481945,-33.872955,6
67ce025fd61baaa7449ccec6,Shamrock Smooch,https://gorecipe.monin.com/images/f479f36c-fa40-4f72-8e29-76c0bcd9e137-2.png,https://monin.us/products/shamrock-smooch,7.924471,19.362146,5
67ce0266d61baaa7449ccec7,Birthday Cake Martini,https://gorecipe.monin.com/images/e2bb03aa-c798-47d3-a84c-8348ac6d51d5-2.png,https://monin.us/products/birthday-cake-martini,18.836739,24.697165,5
67ce026bd61baaa7449ccec8,Boosted Melon Collins,https://gorecipe.monin.com/images/e9860048-fdaf-48fa-a3f1-bc811638ea8c-2.png,https://monin.us/products/boosted-melon-collins,-31.639713,3.6394055,3
67ce0270d61baaa7449ccec9,Skinny Refresharita,https://gorecipe.monin.com/images/ada37c81-fbab-4af6-b3eb-865f4649bbd4-2.png,https://monin.us/products/skinny-refresharita,-3.0352826,-5.0370407,2
67ce0275d61baaa7449cceca,Keepin' Cool,https://gorecipe.monin.com/images/b186b641-8499-4516-af2c-c999b0dc7c09-2.png,https://monin.us/products/keepin-cool,-12.705328,-36.710304,0
67ce027ad61baaa7449ccecb,Spring Has Sprung Cocktail,https://gorecipe.monin.com/images/7d4044c0-51a9-4cbe-9f5b-623b81a5ce66-2.png,https://monin.us/products/spring-has-sprung-cocktail,-14.108536,30.475655,3
67ce027fd61baaa7449ccecc,Fresh Melon Paloma,https://gorecipe.monin.com/images/f9231991-4e34-4f8f-a2dd-23fac61749bd-2.png,https://monin.us/products/fresh-melon-paloma,-23.005854,-1.307769,2
67ce0284d61baaa7449ccecd,Cherry Blossom Fashion,https://gorecipe.monin.com/images/6936ccbd-98d5-4e58-82f6-26d21ac0ac1e-2.png,https://monin.us/products/cherry-blossom-fashion,-14.397567,9.947582,5
67ce0288d61baaa7449ccece,Bunny Hop Margarita,https://gorecipe.monin.com/images/fd11ff13-6cda-4903-a37c-4d5424e5ec25-2.png,https://monin.us/products/bunny-hop-margarita,12.189534,15.023206,0
67ce028dd61baaa7449ccecf,Amaretto Spritz,https://gorecipe.monin.com/images/3077f901-7425-4ad0-a6bc-d69d0abea098-2.png,https://monin.us/products/amaretto-spritz,-12.349281,21.97157,5
67ce0293d61baaa7449cced0,CAN’T GET KENOUGH,https://gorecipe.monin.com/images/77622e2b-b1c4-45fe-90fc-6a6876fd9d19-2.png,https://monin.us/products/can-t-get-kenough,-16.29885,40.93567,5
67ce0298d61baaa7449cced1,Folie Du CinÈMa,https://gorecipe.monin.com/images/f5156dc6-010e-4014-9b6e-1bab465ba6d9-2.png,https://monin.us/products/folie-du-cinema,-9.930575,22.856756,5
67ce029dd61baaa7449cced2,French Fizz,https://gorecipe.monin.com/images/b34472d4-1fc8-4a46-9382-b438ed495610-2.png,https://monin.us/products/french-fizz,5.7024517,-47.562584,0
67ce02a2d61baaa7449cced3,Old & Fashionable,https://gorecipe.monin.com/images/5f2eeae7-7a5e-4476-9258-d24c81d1e66d-2.png,https://monin.us/products/old-fashionable,-7.2801805,27.961313,5
67ce02a7d61baaa7449cced4,The Gloria,https://gorecipe.monin.com/images/c88f11d0-c32d-46e5-91f4-f6dec9a0d246-2.png,https://monin.us/products/the-gloria,-6.1681395,36.013653,5
67ce02acd61baaa7449cced5,Hanky Panky,https://gorecipe.monin.com/images/1fdd28da-2acc-4e27-a79f-6f9954aac4ab-2.png,https://monin.us/products/hanky-panky,-1.6314062,37.98345,5
67ce02b3d61baaa7449cced6,Amaretto Campari Cocktail,https://gorecipe.monin.com/images/5a1d5083-f477-4a1f-8375-404f6cd3f438-2.png,https://monin.us/products/amaretto-campari-cocktail,-13.354779,10.318115,5
67ce02b8d61baaa7449cced7,Anything You Can Do,https://gorecipe.monin.com/images/591a95f9-8bc2-4444-b13e-0bd7f9937902-2.png,https://monin.us/products/anything-you-can-do,3.658889,27.991678,5
67ce02bfd61baaa7449cced8,Put A Ring On It Spritzer,https://gorecipe.monin.com/images/b5093c88-5e74-4e6a-94ba-176326c6ee31-2.png,https://monin.us/products/put-a-ring-on-it-spritzer,4.728237,-41.58894,0
67ce02c7d61baaa7449cced9,Spiced Peach Bourbon Palmer,https://gorecipe.monin.com/images/4916bca1-f454-40fd-acd5-4cccc7aff572-2.png,https://monin.us/products/spiced-peach-bourbon-palmer,-10.903788,7.073197,5
67ce02cfd61baaa7449cceda,Caught A Good Old Fashioned Love,https://gorecipe.monin.com/images/7abb1444-2e11-435d-bdb9-29c9fa8ddb6c-2.png,https://monin.us/products/caught-a-good-old-fashioned-love,-12.016295,7.289389,5
