_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce0849d61baaa7449ccfe2,Irish Hot Chocolate,https://gorecipe.monin.com/images/3a22d0ee-1ebf-4337-ae23-1ba8c4d42615-2.png,https://monin.us/products/irish-hot-chocolate,38.825104,27.931774,4
67ce084ed61baaa7449ccfe3,Shamrock Steamer,https://gorecipe.monin.com/images/52548365-50a0-4ea2-8dfa-26ff3fb21d00-2.png,https://monin.us/products/shamrock-steamer,39.003475,27.725954,4
67ce0853d61baaa7449ccfe4,Chocolate Egg Steamer,https://gorecipe.monin.com/images/15397894-2fd9-4282-a909-04efdbda7c0a-2.png,https://monin.us/products/chocolate-egg-steamer,52.09798,-3.149401,4
67ce0858d61baaa7449ccfe5,Cafe Magic,https://monin.blob.core.windows.net/recipe/images/mrd/drink/5b9e02e2-1c17-4ebb-b1e1-23089b6ea233-1.png,https://monin.us/products/cafe-magic,45.43803,-13.654219,1
67ce085ed61baaa7449ccfe6,Iced Strawberry Mocha,https://monin.blob.core.windows.net/recipe/images/mrd/drink/ea077e52-c940-4f05-a85f-22a0191c3f2a-2.png,https://monin.us/products/iced-strawberry-mocha,32.087376,3.1177254,2
67ce0864d61baaa7449ccfe7,Mint Berry Espresso Spritz,https://monin.blob.core.windows.net/recipe/images/mrd/drink/ae481a94-f0ac-49d5-bce0-12bab1d21791-2.png,https://monin.us/products/mint-berry-espresso-spritz,-39.61088,15.310798,7
67ce0869d61baaa7449ccfe8,Roasted Hazelnut Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f6a91b74-ee07-4b87-a81a-14be6a14997b-1.png,https://monin.us/products/roasted-hazelnut-iced-coffee,39.20056,-8.2944355,1
67ce086fd61baaa7449ccfe9,Iced Blueberry Muffin,https://monin.blob.core.windows.net/recipe/images/mrd/drink/c9620bcf-decc-47a5-9437-18501b17fa8c-2.png,https://monin.us/products/iced-blueberry-muffin,43.57878,-21.590279,1
67ce0874d61baaa7449ccfea,Coconut Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e11a8219-36a7-44b7-bebc-0991acd08f06-2.png,https://monin.us/products/coconut-iced-coffee,29.97189,21.14939,2
67ce0879d61baaa7449ccfeb,Coconut Matcha Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4d508fb0-97b2-4873-9d61-0b9ee234af48-2.png,https://monin.us/products/coconut-matcha-latte,34.753403,22.292795,1
